OBJECTID,access,bridge,from_,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,to,tunnel,Shape_Length
153, , ,4198794901,secondary,0,3,6.817527477839448,40, 解放西路,True,221059606, ,606940835, ,6.805264992221884
154, , ,606940988,service,0, ,168.11389764275404, ,永兴巷,True,221971370, ,2309481823, ,168.281232604525940
155, , ,2309481829,secondary,0, ,163.5464732346735, ,中山路,False,43316199, ,606940988, ,163.494905671612290
156, , ,2302262900,secondary,0, ,130.95268378745513, ,中山路,False,43316199, ,606940988, ,130.960497557449660
157, , ,2864456744,secondary,0, ,392.3363028420115, ,清扬路,False,47688457, ,606941552, ,391.560536019264650
158, , ,2301327817,secondary,0, ,122.98122164442982, ,清扬路,False,47688457, ,606941552, ,122.746685579565380
159, , ,606942048,secondary,0,2,3.2913992448165534, ,南长街,True,146661801, ,2303462487, ,3.288995015432617
160, , ,2301327837,tertiary,0, ,96.16818692744184, ,永丰路,False,146661794, ,606942048, ,96.249828588658985
161, , ,1772577598,secondary,0,2,210.02783236731347, ,南长街,True,146661801, ,606942048, ,209.943375512295230
162, , ,606942173,primary,0,3,172.25860838479468, ,运河东路,True,223848638, ,2302224148, ,172.175301469324890
163, , ,2327075150,primary,0,3,192.26447834920532, ,运河东路,True,223848638, ,606942173, ,192.184101739987650
164, , ,2305278016,primary,0, ,154.8039756768107, ,运河东路,False,220992202, ,606942175, ,154.728713561028680
165, , ,3025506784,primary,0, ,79.38674305236937, ,运河东路,False,220992202, ,606942175, ,79.363466079283768
166, , ,1684446252,primary,0, ,470.2203815745173, ,运河东路,False,220992202, ,606942176, ,470.040292080014690
167, , ,1684446330,primary,0, ,193.75179730892845, ,运河东路,False,220992202, ,606942176, ,193.672544282451870
168, , ,2364344140,primary_link,0, ,339.1900343908365, ,隧道出口,True,"[227774668, 227774670]", ,606942176,yes,339.612258281084680
169, , ,2364347531,secondary,0, ,72.05880718292076, ,青年路,False,221228602, ,606942462, ,72.046278257777118
170, , ,2308291108,unclassified,0, ,10.210745961813378, ,永和路,False,156159631, ,606942462, ,10.211641329287243
171, , ,606942571,secondary,0,2,285.1650528129475, ,塘南路,True,308699118, ,2428090244, ,284.529503430106900
172, , ,4226475520,secondary,0,2,136.70056115646395, ,塘南路,True,308699118, ,606942571, ,136.393710964341520
173, , ,2428090229,primary,0, ,225.97404939499805, ,兴源路,False,47701615, ,606942573, ,225.733818306553760
176, , ,606943114,primary_link,0, ,124.59496965370677, ,金城路,True,246420472, ,1765779240, ,124.759228335355520
177, , ,606943114,secondary,0, ,33.83192988879187, ,长江路,True,305958089, ,3106717484, ,33.786835185621349
178, , ,3106717490,primary_link,0, ,11.731346160792508, ,金城路,True,246420472, ,606943114, ,11.746733136549089
179, , ,3106717517,secondary,0, ,148.17724136764332, ,长江路,True,305958089, ,606943114, ,147.916190358680580
180, , ,606944721,secondary,0,3,98.50961380701946,40,解放南路,True,221059607, ,1599270980, ,98.280308909668292
181, , ,3352056206,tertiary,0, ,98.1840917791466, ,新生路,False,47701824, ,606944721, ,98.089718343665481
182, , ,2569150292,secondary,0,3,51.78662024710832,40,解放南路,True,221059607, ,606944721, ,51.664114046265212
183, , ,2425431059,tertiary,0, ,114.40850068386733, ,新生路,False,47701824, ,606944876, ,114.294598856444610
184, , ,606944876,service,0, ,191.96324667961335, ,沙巷,True,221971369, ,2309481829, ,192.124774153686730
185, , ,2301244387,tertiary,0, ,59.446108472660214, ,新生路,False,47701824, ,606944876, ,59.361478612108634
186, , ,2383827252,tertiary,0, ,136.65634760654845, ,新生路,False,47701824, ,606944877, ,136.500062576229080
187, , ,2301244387,tertiary,0, ,140.43713466096625, ,新生路,False,47701824, ,606944877, ,140.254478460804820
188, , ,2523854803,secondary,0,3,195.19798370749487, ,学前东路,True,147964625, ,606944877, ,195.641329735158450
189, , ,2383827252,tertiary,0, ,50.5399006626606, ,新生路,False,47701824, ,606944878, ,50.465545228476195
190, , ,606944879,tertiary,0, ,92.82015420966584, ,新生路,False,47701824, ,606944878, ,92.628961034739746
191, , ,2302266415,tertiary,0, ,122.47517032429285, ,崇宁路,False,43316204, ,606944879, ,122.775222670966260
192, , ,606944882,tertiary,0, ,308.4838950932606, ,新生路,False,47701824, ,606944879, ,307.771742423010210
193, , ,2302255934,secondary,0,2,421.29863277304156,40,人民中路,False,64226458, ,606944882, ,422.061333552255750
194, , ,2302266414,secondary,0,2,138.77534040104354,40,人民中路,False,64226458, ,606944882, ,139.041458929333660
195, , ,2556637595,residential,0, ,190.08658216394065, ,棚下街,False,221165659, ,606945388, ,189.669876772936960
196, , ,2447809117,residential,0, ,57.25670051510213, ,棚下街,False,221165659, ,606945388, ,57.172430858453239
197, , ,606947023,primary,0,2,45.082636672310386, ,运河西路,True,244132060, ,2514821466, ,45.002434351198566
198, , ,2514821467,secondary,0, ,8.722701389870126, ,龙光路,False,221046413, ,606947023, ,8.739139125733894
199, , ,2514821493,secondary,0, ,60.54796265818736, ,龙光路,False,221046413, ,606947023, ,60.682621060240550
200, , ,2530802157,primary,0,2,492.64780639471024, ,运河西路,True,244132060, ,606947023, ,491.661198202801190
201, ,yes,606948595,secondary,0,"['4', '2']",681.1753094662134, ,"['红星桥', '红星路']",True,"[147866738, 147866732, 232721805]", ,1441349817, ,680.876535408385620
202, , ,2697574063,tertiary,0, ,14.52946390962379, ,永丰路,False,146661794, ,606948595, ,14.564269263592339
203, ,yes,2697574034,secondary,0, ,386.95267029492567, ,红星路,True,"[221500937, 47702293, 221500935]", ,606948595, ,386.020492342280360
204, , ,2697548281,secondary,0, ,329.9130670352506, ,联结路,False,64231488, ,606948823, ,329.744925779765990
205, , ,3025097417,secondary,0, ,198.14894269171654, ,梁溪路,False,48418342, ,606948823, ,198.596669629790340
206, , ,2697548281,secondary,0, ,61.256384079701355, ,联结路,False,64231488, ,606948824, ,61.228589257699298
207, , ,2697548293,primary,0, ,58.867623472983475, ,梁清路,False,245936324, ,606948824, ,58.900752583343206
208, , ,2697548316,secondary,0, ,63.0977191983601, ,湖滨路,False,245936328, ,606948824, ,63.068912659674744
209, , ,2697548377,primary,0, ,62.05786216417261, ,梁清路,False,245936324, ,606948824, ,62.078393855505119
210, , ,2697548267,primary,0, ,221.7308811286162, ,梁清路,False,245936324, ,610310958, ,222.169386056666720
211, , ,2697548299,residential,0, ,42.46320840252359, ,孙蒋路,False,47985644, ,610310958, ,42.361444603039892
212, , ,2697548336,primary,0, ,302.1258593754559, ,梁清路,False,245936324, ,610310958, ,302.803770847512850
213, , ,3022232875,residential,0, ,490.7910690441716, ,孙蒋路,False,47985644, ,610310958, ,489.702956163516720
214, , ,2697548261,residential,0, ,442.54436831717123, ,孙蒋路,False,47985644, ,610310962, ,441.476948041984200
234, , ,3052996587,residential,0, ,100.9555186846953, ,小三里桥街,False,221921593, ,610907171, ,100.909236423428000
235, , ,2308995703,tertiary,0, ,200.3381510048102, ,北塘大街,False,48051052, ,610907171, ,200.455851794636430
236, , ,2301025580,tertiary,0, ,285.25439793215867, ,北塘大街,False,48051052, ,610907171, ,285.108017576965490
237, ,yes,1610220126,primary,0,4,457.9195548766887, ,江尖大桥,False,147866739, ,610907172, ,457.736702199154880
238, , ,2301025581,primary,0,2,88.39697005635797, ,春申路,True,147866737, ,610907172, ,88.379789925248701
239, , ,2365335588,tertiary,0, ,41.67925529361818, ,北塘大街,False,48051052, ,610907174, ,41.777720361766740
240, , ,3240373546,tertiary,0, ,39.96943109055441, ,北塘大街,False,48051052, ,610907174, ,40.013141278597566
242, ,yes,2073510984,trunk,0,3,196.96173826902344, ,通江大道,True,197060666, ,610907181, ,196.562148126668770
245, , ,610907331,primary,0,3,14.816011758734307, ,锡澄路,True,70659290, ,2073510504, ,14.796264702401697
246, , ,610907331,primary,0,3,564.8437641683223, ,锡沪西路,True,70659291, ,842983399, ,565.979572312322600
247, , ,2073510740,primary,0,3,342.2759908978117, ,锡澄路,True,70659290, ,610907331, ,341.770494092351780
248, , ,4198794668,primary,0,3,12.992981295779781, ,锡沪西路,True,70659291, ,610907331, ,13.011410008741926
258, , ,2326982160,secondary,0, ,26.55885522628854, ,梁溪路,False,48418342, ,614952367, ,26.614040494901381
259, , ,614952367,secondary,0, ,204.98806629496897, ,青祁路,True,64231369, ,2857762578, ,204.545406980775230
261, , ,2365344102,secondary,0, ,38.55991639444111, ,惠河路,True,281800888, ,614952367, ,38.476492666884553
285, , ,614952841,primary,0,"['3', '2']",178.7874434291975, ,蠡湖大道,True,"[165051713, 165341348, 165051710]", ,1766385563, ,178.369519241247390
286, , ,614952841,primary,0,2,35.951756581306185, ,金城西路,True,165051729, ,1766385632, ,36.040312326160475
287, , ,1766385630,primary,0,2,106.05133767116357, ,金城西路,True,165051729, ,614952841, ,106.312529810234150
288, , ,1766385680,primary,0,2,17.24378713644406, ,蠡湖大道,True,165341348, ,614952841, ,17.202608907348807
289, ,yes,614952852,primary,0,1,673.6979040846969, ,金城西路,True,"[71883129, 71883131, 164986127]", ,1765782309, ,675.061777968854700
290, ,yes,1766385916,primary,0,"['1', '2']",927.383887418143, ,金城西路,True,"[165051746, 165051748, 165051751, 165051754, 164986124, 164986127, 164986133, 164986136, 165051738]", ,614952852, ,929.044579658869680
291, , ,614952877,primary,0, ,26.866224081608074, ,贡湖大道,True,232618483, ,2409619515, ,26.851498417637835
292, , ,614952877,primary,0, ,61.63722681900278, ,金城路,True,64233529, ,3040567357, ,61.668135557083389
293, , ,2409650446,primary,0,2,16.741238293135883, ,金城西路,True,164985760, ,614952877, ,16.755682743169363
294, , ,3040567351,primary,0, ,76.10725559799793, ,贡湖大道,True,232618483, ,614952877, ,76.056563821334905
295, , ,614952897,primary,0,2,85.56336218024538, ,金城路,True,71883130, ,1765778957, ,85.592705979616667
296, , ,854347852,primary,0,2,140.01143775446732, ,金城路,True,71883130, ,614952897, ,140.067618536138550
297, , ,614952946,primary,0, ,383.2474622739621, ,贡湖大道,True,232618483, ,3040567351, ,382.967857112599290
305, , ,3095941841,primary,0,2,280.8911792861028, ,机场路,True,147859402, ,614953794, ,280.633790433004660
309, , ,2534682543,secondary,0,4,77.43362411301008, ,兴昌路,False,71889976, ,621564164, ,77.363137562235735
310, , ,740423857,secondary,0,4,558.0352143296964, ,兴昌路,False,71889976, ,621564164, ,557.494604277417920
316, , ,1913213687,secondary,0,2,119.6007130691273, ,学前街,False,47701350, ,740423830, ,119.841307344318810
317, ,yes,2302212554,secondary,0,2,180.67489347684884, ,"['学前街', '学前西路']",False,"[180867672, 245137100, 47701350]", ,740423830, ,180.891627415455730
318, , ,2309487502,secondary,0,3,40.61494897341469,40, 解放西路,True,221059606, ,740423830, ,40.571958848154786
319, , ,4198794852,secondary,0,4,244.16163959916935, ,兴昌路,False,71889976, ,740423845, ,243.919733782991100
320, , ,2345466100,secondary,0,4,233.3938893820021, ,兴昌路,False,71889976, ,740423845, ,233.148128014455210
321, , ,2345466100,secondary,0,4,228.33800971112296, ,兴昌路,False,71889976, ,740423857, ,228.089138352492820
322, , ,740423867,secondary,0, ,102.79736415973672, ,长江路,True,305958089, ,3106717517, ,102.626701338686930
323, , ,2345466071,secondary,0, ,211.2352539783764, ,长江路,True,305958089, ,740423867, ,210.927755343450140
324, , ,740423917,primary,0,3,101.93737103599388, ,金城路,True,"[164985394, 47701623]", ,2414103558, ,101.887786425741250
325, ,yes,4149996589,primary,0,"['3', '4']",53.582361386902335, ,"['金城路', '古运河桥']",True,"[146661816, 164985395, 164985381]", ,740423917, ,53.599649445843987
326, , ,740423928,secondary,0, ,109.02911764794858, ,清扬路,True,412370489, ,2302446630, ,109.023938914202550
327, , ,740423928,primary,0,3,11.517354397901569, ,金城路,True,164985384, ,4138186311, ,11.519913368295846
328, , ,1765778988,primary,0,3,101.9202940848362, ,金城路,True,164985384, ,740423928, ,101.941290759913330
329, , ,2302446629,secondary,0, ,27.428454825744197, ,清扬路,True,412370489, ,740423928, ,27.402907440460996
330, , ,2864456731,secondary,0, ,184.85349920979107, ,清扬路,False,47688457, ,740423938, ,184.681686200434230
331, , ,2460022250,secondary,0, ,123.78608381481533, ,清扬路,False,47688457, ,740423938, ,123.660574910994210
339, , ,740424076,tertiary,0,2,14.550848782914526, ,广南路,True,59685406, ,2456932140, ,14.514728881113985
340, , ,740424076,primary,0, ,312.46902833436263, ,锡沪路,True,187546014, ,740424500, ,313.223178386304480
342, , ,4198817990,primary,0, ,8.98532645199004, ,锡沪路,True,187546014, ,740424076, ,9.005335876789872
343, , ,740424493,secondary,0,2,16.366383893598687, ,广瑞路,True,41419909, ,2073510027, ,16.326570356080094
344, , ,740424493,primary,0, ,60.41750230780052, ,锡沪西路,True,107908287, ,2524248102, ,60.530182062277952
345, , ,2524248036,secondary,0,2,87.10193201080044, ,广瑞路,True,41419909, ,740424493, ,86.966094076531689
346, , ,4198817286,primary,0, ,13.085257488290052, ,锡沪路,True,187546014, ,740424493, ,13.117208023962057
347, , ,740424498,primary,0,2,16.39334529333396, ,江海东路,True,163327356, ,2073509991, ,16.367074985444418
348, , ,740424498,primary,0, ,404.09790523401557, ,锡沪路,True,187546014, ,1692647203, ,405.073835973978250
349, , ,1750441777,primary,0,2,73.38318534960158, ,江海东路,True,163327356, ,740424498, ,73.245820748386350
350, , ,2367109686,primary,0, ,45.97541745786976, ,锡沪路,True,187546014, ,740424498, ,46.086481349738527
351, , ,740424500,primary,0, ,336.60293992020434, ,锡沪路,True,187546014, ,2367109686, ,337.414237506708670
352, , ,740424834,tertiary,0,2,158.1793532017384, ,上马墩路,True,221018319, ,966023588, ,158.280832962133930
353, , ,740424834,secondary,0,2,17.265203131750432, ,人民东路,True,419890735, ,4198817505, ,17.255735486518788
354, , ,1684397092,secondary,0,2,461.70433546358777, ,"['人民东路', '东门立交']",True,"[221074449, 221074450, 221074451]", ,740424834,yes,461.430021658747820
355, , ,2429835847,secondary,0,2,14.836983630008435, ,广瑞路,True,41419909, ,740424834, ,14.820543100650099
356, , ,740424968,primary,0,2,321.22497352820614, ,兴源路,True,221498422, ,2447792621, ,320.910755798578070
357, , ,842983399,primary,0,3,87.79244088874876, ,锡沪西路,True,70659291, ,842983435, ,87.965937179712384
358, , ,842983431,secondary,0,3,87.20345260404305, ,兴昌路,True,197060490, ,2073510603, ,87.176026101365593
359, , ,3025506829,secondary,0,3,58.37950169436742, ,兴昌路,True,197060490, ,842983431, ,58.376355883784214
360, , ,842983435,secondary,0,3,158.81211034580232, ,兴昌路,True,197060490, ,2073510720, ,158.761964880618650
361, , ,842983435,primary,0,3,8.45831546231371, ,锡沪西路,True,70659291, ,4198794181, ,8.460987427478891
362, , ,2073510603,secondary,0,3,14.305355276961642, ,兴昌路,True,197060490, ,842983435, ,14.301562303043845
363, ,yes,1694826324,"['primary', 'secondary']",0, ,328.2421559918003, ,兴源路,False,"[147866726, 245189886]", ,842983438, ,328.344384967162230
364, ,yes,854347852,trunk,0,2,1361.663722793359, ,快速内环,True,"[164985368, 164985364, 164985366]", ,1765779051, ,1362.009688648733800
365, ,yes,854347857,trunk,0,4,538.9636070791594, ,金城大桥,True,71883132, ,854347852, ,539.118813096469350
366, ,yes,1765778719,trunk,0,2,947.8275423625182, ,快速内环,True,"[164985373, 164985359]", ,854347857, ,948.207680896016310
367, , ,1765778798,primary,0,2,15.9435006688337, ,金城路,True,164985385, ,854347857, ,15.926889191088557
368, , ,1982083071,secondary,0, ,25.761985035623457, ,长江北路,False,222611965, ,854443870, ,25.754842352174467
369, ,yes,854443870,secondary,0, ,513.800807941996, ,"['长江北路', '长江路']",True,"[305958089, 222611963, 305958078]", ,2315637298, ,513.754080538594740
370, , ,2513697754,primary,0, ,75.47587765819067, ,太湖大道,True,244015632, ,854443870, ,75.510541193223858
371, ,yes,3106717514,secondary,0, ,512.0647355827258, ,长江路,True,"[305958088, 305958083, 305958095]", ,854443870, ,512.067237755506540
372, , ,854443883,trunk,0,2,391.8675831146922, ,蠡湖大道,True,165051715, ,2301141055, ,390.931473505655670
373, , ,854443883,primary,0, ,27.467857412458425, ,太湖大道,True,165522282, ,2056663867, ,27.535579157644570
377, ,yes,854443905,primary,0,3,320.0317076517071, ,太湖大道,True,"[222090112, 165522282, 165522279]", ,2310693156, ,320.817260499194050
378, , ,2302243860,primary,0, ,13.63108839415526, ,太湖大道,True,165522282, ,854443905, ,13.664801691383797
379, , ,2302243867,secondary,0,2,401.6237987541369, ,湖滨路,True,334442768, ,854443905, ,400.728212454620180
380, , ,854443919,primary,0,2,58.82794322730538, ,太湖大道,True,422925795, ,2513688686, ,58.945297664357454
381, ,yes,2513697762,primary,0,3,377.867510876652, ,"['冷渎港桥', '太湖大道']",True,"[71889992, 244015628, 244015629]", ,854443919, ,378.156808069223530
382, , ,854443920,primary,0, ,11.489148589686145, ,太湖大道,True,422925781, ,4198794442, ,11.493036604444416
383, , ,854443920,secondary,0,2,76.15793246347317, ,通扬南路,True,281804774, ,2857750436, ,76.151943217053599
384, , ,1599270925,secondary,0,2,21.245183738406542, ,通扬路,True,272509072, ,854443920, ,21.238192139069067
